"player_id","player_name","player_position"
478,"Thiago Carvalho de Oliveira","Zagueiro"
299,"Jonathan Doin","Zagueiro"
699,"Neilton Meira Mestzk","Atacante"
310,"Wellington da Silva Pinto","Zagueiro"
416,"Reynaldo Moura Machado dos Santos","Goleiro"
786,"Liniker da Silva Moreira","Meia"
271,"Guilherme Andrade Silva","Lateral"
107,"Márcio José Oliveira","Meia"
383,"Fabio Szymonek","Goleiro"
950,"Rodrigo Eduardo da Silva","Zagueiro"
54,"Mário Lúcio Duarte Costa","Goleiro"
451,"Samuel Xavier Brito","Lateral"
741,"Uilson Pedruzzi de Oliveira","Goleiro"
939,"Hugo Gomes dos Santos Silva","Meia"
902,"Bryan Olivera Calvo","Meia"
138,"Elton Divino Célio","Lateral"
828,"Gustavo Henrique Furtado Scarpa","Meia"
668,"Matheus Bitencourt da Silva","Meia"
836,"Paulo Henrique Alves de Faria","Goleiro"
731,"Marcos Felipe de Freitas Monteiro","Goleiro"
694,"Érico Francisco de Oliveira Junior","Atacante"
52,"Humberlito Borges Teixeira","Atacante"
241,"Fernando Camilo Farias","Meia"
363,"Pablo Nicolás Mouche","Atacante"
492,"Luiz Antonio de Souza Soares","Meia"
641,"Núbio Flávio Martins de Souza","Atacante"
462,"José Rogério de Oliveira","Atacante"
515,"Yuri Souza Almeida","Atacante"
167,"Willian Thiego de Jesus","Zagueiro"
507,"José Mário de Bona","Meia"
57,"Cleber Santana Loureiro","Meia"
405,"Luiz Eduardo Rodrigues","Zagueiro"
500,"José Élber Pimentel da Silva","Meia"
637,"Douglas da Silva","Zagueiro"
254,"Walter Henrique da Silva","Atacante"
188,"Renato Adriano Jacó de Morais","Meia"
935,"Arthur Rodrigues Rezende","Meia"
174,"Anderson da Silveira Ribeiro","Lateral"
1003,"Douglas Augusto Soares Gomes","Meia"
678,"Tagueu Tadjo Diederrick Joel","Atacante"
553,"Eduardo Henrique da Silva","Meia"
712,"Agustín Lionel Allione","Meia"
968,"José Ivaldo Almeida Silva","Zagueiro"
708,"Danilo Carvalho Barcelos","Meia"
820,"Joelinton Cassio Apolinário de Lira","Atacante"
562,"Dorival Guidoni Júnior","Técnico"
760,"Samuel Portugal","Goleiro"
983,"Augusto César","Técnico"
333,"João Carlos Heidemann","Goleiro"
588,"Matheus Caldeira Vidotto de Oliveira","Goleiro"
361,"José Nilson dos Santos Silva","Atacante"
593,"Vitor Ferreira de Paiva","Goleiro"
805,"Allano Brendon de Souza Lima","Atacante"
251,"Mariano Sebastián Trípodi","Atacante"
130,"Willian Gomes de Siqueira","Atacante"
892,"John Stiven Mendoza Valencia","Atacante"
917,"Arthur Henrique Ramos de Oliveira Melo","Meia"
126,"Adilson Dias Batista","Técnico"
906,"Igor da Silva Candiota","Zagueiro"
209,"Maylson Barbosa Teixeira","Meia"
943,"Marcelo Faria Fernandes","Técnico"
840,"Marcos do Sul Bezerra","Atacante"
128,"Eduardo Nascimento Costa","Meia"
812,"Matheus da Cunha Gomes","Meia"
448,"Rafael Martins Claro","Goleiro"
580,"Jadson Alves dos Santos","Meia"
456,"Revson Cordeiro dos Santos","Meia"
283,"Rubens Raimundo da Silva","Meia"
309,"Cícero Vítor dos Santos Júnior","Lateral"
